id,tc
As1Co0.05Fe0.95Sm1O1-MP-mp-20349-synth_doped,2.565
As1Co0.061Fe0.939Na1-MP-mp-22152-synth_doped,13.4
As1Co0.075Fe0.925Li1-MP-mp-21471-synth_doped,7.66
As1Co0.075Fe0.925Na1-MP-mp-22152-synth_doped,10.6
As1Co0.075Fe0.925Pr1O1-MP-mp-22491-synth_doped,15.03333333
As1Co0.075Fe0.925Sm1O1-MP-mp-20349-synth_doped,13.3
As1Co0.07Fe0.93Na1-MP-mp-22152-synth_doped,14.0
As1Co0.08Fe0.92Na1-MP-mp-22152-synth_doped,7.53
As1Co0.109Fe0.891Na1-MP-mp-22152-synth_doped,0.0
As1Co0.125Fe0.875Sm1O1-MP-mp-20349-synth_doped,14.3
As1Co0.15Fe0.85Pr1O1-MP-mp-22491-synth_doped,7.485
As1Co0.15Fe0.85Sm1O1-MP-mp-20349-synth_doped,10.875
As1Co0.175Fe0.825Sm1O1-MP-mp-20349-synth_doped,5.8
As1Co0.1Fe0.9Na1-MP-mp-22152-synth_doped,0.0
As1Co0.1Fe0.9Pr1O1-MP-mp-22491-synth_doped,14.9
As1Co0.1Fe0.9Sm1O1-MP-mp-20349-synth_doped,15.96666667
As1Co0.225Fe0.775Sm1O1-MP-mp-20349-synth_doped,0.0
As1Co0.25Fe0.75Sm1O1-MP-mp-1219165,0.0
As1Co0.2Fe0.8Pr1O1-MP-mp-22491-synth_doped,2.0
As1Co0.2Fe0.8Sm1O1-MP-mp-20349-synth_doped,1.895
As1Co0.3Fe0.7Pr1O1-MP-mp-22491-synth_doped,4.0
As1Co0.3Fe0.7Sm1O1-MP-mp-20349-synth_doped,0.0
As1Co1-MP-mp-583,0.0
As1Co1La1O1-MP-mp-1079008,0.0
As1Co1Sm1O1-MP-mp-1091397,0.0
As1Cr1-MP-mp-20717,1.838
As1Cu0.02Fe0.98Li1-MP-mp-21471-synth_doped,9.3
As1Cu1-MP-mp-12070,0.0
As1Cu3-MP-mp-1966,0.0
As1F0.044Fe1Pr1O0.956-MP-mp-22491-synth_doped,0.0
As1F0.04Fe1Nd1O0.96-MP-mp-622621-synth_doped,0.0
As1F0.06Fe1Nd1O0.94-MP-mp-622621-synth_doped,47.5
As1F0.06Fe1Sm1O0.94-MP-mp-20349-synth_doped,36.4
As1F0.06La1Ni1O0.94-MP-mp-1079362-synth_doped,3.64
As1F0.075Fe1Sm1O0.925-MP-mp-20349-synth_doped,33.0
As1F0.07Fe1Sm1O0.93-MP-mp-20349-synth_doped,33.0
As1F0.082Fe1Pr1O0.918-MP-mp-22491-synth_doped,14.6
As1F0.085Fe1Sm1O0.915-MP-mp-20349-synth_doped,14.0
As1F0.08Fe1Nd1O0.92-MP-mp-622621-synth_doped,35.0
As1F0.09Fe1Sm1O0.91-MP-mp-20349-synth_doped,42.0
As1F0.11Fe1Nd1O0.89-MP-mp-622621-synth_doped,49.05
As1F0.11Fe1Pr1O0.89-MP-mp-22491-synth_doped,45.0
As1F0.12Fe1Nd1O0.88-MP-mp-622621-synth_doped,50.0
As1F0.12La1Ni1O0.88-MP-mp-1079362-synth_doped,3.59
As1F0.13Fe1Sm1O0.87-MP-mp-20349-synth_doped,24.7
As1F0.14Fe1Sm1O0.86-MP-mp-20349-synth_doped,26.9
As1F0.154Fe1Pr1O0.846-MP-mp-22491-synth_doped,46.4
As1F0.15Fe1La0.5Y0.5O0.85-MP-mp-1222786-synth_doped,40.2
As1F0.15Fe1Sm1O0.85-MP-mp-20349-synth_doped,44.48888889
As1F0.16Fe1Nd1O0.84-MP-mp-622621-synth_doped,46.0
As1F0.175Fe1Nd1O0.825-MP-mp-622621-synth_doped,53.0
As1F0.17Fe1Gd1O0.83-MP-mp-1078679-synth_doped,22.0
As1F0.18Fe1Nd1O0.82-MP-mp-622621-synth_doped,49.66666667
As1F0.18Fe1Sm1O0.82-MP-mp-20349-synth_doped,45.0
As1F0.1Fe1La0.5Y0.5O0.9-MP-mp-1222786-synth_doped,31.4
As1F0.1Fe1La0.7Y0.3O0.9-MP-mp-1222786-synth_doped,34.8
As1F0.1Fe1Nd1O0.9-MP-mp-622621-synth_doped,50.525
As1F0.1Fe1Pr1O0.9-MP-mp-22491-synth_doped,43.5
As1F0.1Fe1Tb1O0.9-MP-mp-1079887-synth_doped,50.5
As1F0.1La1Ni1O0.9-MP-mp-1079362-synth_doped,3.9
As1F0.225Fe1Pr1O0.775-MP-mp-22491-synth_doped,50.0
As1F0.2Fe1Gd1O0.8-MP-mp-1078679-synth_doped,48.35
As1F0.2Fe1Nd1O0.8-MP-mp-698941,32.6
As1F0.3Fe1Nd1O0.7-MP-mp-622621-synth_doped,46.0
As1F1Fe1La0.2Sr0.8-MP-mp-20807-synth_doped,24.4
As1F1Fe1Sm0.2Sr0.8-MP-mp-20807-synth_doped,0.0
As1F1Fe1Sr1-MP-mp-20807,0.0
As1Fe0.725Ir0.275Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.7Gd1Ir0.3O1-MP-mp-1078679-synth_doped,11.6
As1Fe0.84Ir0.16Sm1O1-MP-mp-20349-synth_doped,17.3
As1Fe0.85Ir0.15Sm1O1-MP-mp-20349-synth_doped,16.0
As1Fe0.85Nd1Rh0.15O1-MP-mp-622621-synth_doped,14.7
As1Fe0.875Ir0.125Sm1O1-MP-mp-20349-synth_doped,16.5
As1Fe0.89Ir0.11Sm1O1-MP-mp-20349-synth_doped,18.3
As1Fe0.8Gd1Ir0.2O1-MP-mp-1078679-synth_doped,17.6
As1Fe0.8Nd1Rh0.2O1-MP-mp-622621-synth_doped,10.0
As1Fe0.92Ni0.08Sm1O1-MP-mp-20349-synth_doped,6.0
As1Fe0.93Sr2V1.07O3-MP-mp-1106248-synth_doped,0.0
As1Fe0.94Ir0.06Sm1O1-MP-mp-20349-synth_doped,18.0
As1Fe0.94Ni0.06Sm1O1-MP-mp-20349-synth_doped,9.0
As1Fe0.95Gd1Ir0.05O1-MP-mp-1078679-synth_doped,0.0
As1Fe0.95Nd1Rh0.05O1-MP-mp-622621-synth_doped,7.1
As1Fe0.96Ir0.04Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.96Ni0.04Sm1O1-MP-mp-20349-synth_doped,7.5
As1Fe0.975Na1Ni0.025-MP-mp-22152-synth_doped,15.4
As1Fe0.97Ir0.03Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.98Li1Ni0.02-MP-mp-21471-synth_doped,10.58
As1Fe0.98Ni0.02Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.99Li1Ni0.01-MP-mp-21471-synth_doped,13.35
As1Fe0.99Ni0.01Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.9Nd1Rh0.1O1-MP-mp-622621-synth_doped,15.8
As1Fe0.9Ni0.1Sm1O1-MP-mp-20349-synth_doped,0.0
As1Fe0.9Rh0.1Sm1O1-MP-mp-20349-synth_doped,9.6
As1Fe1.01Li0.99-MP-mp-21471-synth_doped,14.0
As1Fe1.02Li0.98-MP-mp-21471-synth_doped,4.61
As1Fe1.03Li0.97-MP-mp-21471-synth_doped,0.0
As1Fe1Gd0.8Th0.2O1-MP-mp-1078679-synth_doped,56.5
As1Fe1Gd1O0.7-MP-mp-1078679-synth_doped,53.6
As1Fe1Gd1O0.85-MP-mp-1078679-synth_doped,53.5
As1Fe1Gd1O1-MP-mp-1078679,0.0
As1Fe1La0.3Y0.7O1-MP-mp-1222786-synth_doped,0.0
As1Fe1La0.5Y0.5O1-MP-mp-1222786,0.0
As1Fe1La0.7Y0.3O1-MP-mp-1222786-synth_doped,0.0
As1Fe1La1O1-MP-mp-20287,10.2
As1Fe1Li0.8-MP-mp-21471-synth_doped,17.6
As1Fe1Li1-MP-mp-21471,16.475
As1Fe1Mg0.1Sr2V0.9O3-MP-mp-1106248-synth_doped,30.0
As1Fe1Na0.86-MP-mp-22152-synth_doped,26.0
As1Fe1Nd0.8Sr0.2O1-MP-mp-622621-synth_doped,13.5
As1Fe1Nd0.8Th0.2O1-MP-mp-622621-synth_doped,43.0
As1Fe1Nd0.95Sr0.05O1-MP-mp-622621-synth_doped,0.0
As1Fe1Nd0.9Sr0.1O1-MP-mp-622621-synth_doped,0.0
As1Fe1Nd1O0.7-MP-mp-622621-synth_doped,53.7
As1Fe1Nd1O0.85-MP-mp-622621-synth_doped,51.45
As1Fe1Nd1O0.9-MP-mp-622621-synth_doped,46.9
As1Fe1Nd1O1-MP-mp-622621,0.0
As1Fe1Pr0.75Sr0.25O1-MP-mp-22491-synth_doped,16.25
As1Fe1Pr0.85Sr0.15O1-MP-mp-22491-synth_doped,15.5
As1Fe1Pr0.8Sr0.2O1-MP-mp-22491-synth_doped,14.6
As1Fe1Pr0.95Sr0.05O1-MP-mp-22491-synth_doped,4.86
As1Fe1Pr0.9Sr0.1O1-MP-mp-22491-synth_doped,12.8
As1Fe1Pr1O0.7-MP-mp-22491-synth_doped,46.25
As1Fe1Pr1O0.85-MP-mp-22491-synth_doped,48.2
As1Fe1Pr1O0.896-MP-mp-22491-synth_doped,44.4
As1Fe1Pr1O1-MP-mp-22491,0.0
As1Fe1Sm0.89Th0.11O1-MP-mp-20349-synth_doped,48.9
As1Fe1Sm0.8U0.2O1-MP-mp-20349-synth_doped,46.0
As1Fe1Sm0.9Th0.1O1-MP-mp-20349-synth_doped,51.4
As1Fe1Sm0.9U0.1O1-MP-mp-20349-synth_doped,47.0
As1Fe1Sm1O0.67-MP-mp-20349-synth_doped,55.0
As1Fe1Sm1O0.7-MP-mp-20349-synth_doped,52.1
As1Fe1Sm1O0.8-MP-mp-20349-synth_doped,40.1
As1Fe1Sm1O0.85-MP-mp-20349-synth_doped,53.23333333
As1Fe1Sm1O1-MP-mp-20349,0.0
As1Fe1Tb0.8Th0.2O1-MP-mp-1079887-synth_doped,52.0
As1Fe1Tb0.9Th0.1O1-MP-mp-1079887-synth_doped,45.0
As1Fe1Tb1O0.75-MP-mp-1079887-synth_doped,34.8
As1Fe1Tb1O0.8-MP-mp-1079887-synth_doped,33.85
As1Fe1Tb1O0.82-MP-mp-1079887-synth_doped,43.8
As1Fe1Tb1O0.85-MP-mp-1079887-synth_doped,44.4
As1Fe1Tb1O0.9-MP-mp-1079887-synth_doped,22.8
As1Fe1Tb1O1-MP-mp-1079887,0.0
As1Ga1-MP-mp-2534,5.7
As1Ge1-MP-mp-9548,3.5
As1Ge1Mo1-MP-mp-1224404,0.0
As1Ge1Re1-MP-mp-1219536,0.0
As1Ge1W1-MP-mp-1224396,0.0
As1Hf1-MP-mp-9954,0.0
As1Hf1Os1-MP-mp-1079823,3.2
As1Hf1Ru1-MP-mp-1079079,3.193333333
As1Ir1La1-MP-mp-1071028,3.1
As1La0.8Ni1Sr0.2O1-MP-mp-1079362-synth_doped,3.5
As1La0.9Ni1Sr0.1O1-MP-mp-1079362-synth_doped,3.7
As1La1-MP-mp-708,0.0
As1La1Ni1O1-MP-mp-1079362,2.71
As1La1Rh1-MP-mp-10956,0.0
As1Nb1Si1-MP-mp-21907,8.2
As1Nb3-MP-mp-504425,2.353333333
As1Ni1-MP-mp-590,0.0
As1Os1Zr1-MP-mp-1079816,8.0
As1Pd1Se1-MP-mp-10849,0.0
As1Pd2-MP-mp-8073,1.15
As1Pd3-MP-mp-1105134,0.0
As1Pd5-MP-mp-2512,0.46
As1Pt1Sr1-MP-mp-8456,2.425
As1Rh0.14Ru0.86-MP-mp-15650-synth_doped,0.75
As1Rh1-MP-mp-22079,0.58
As1Rh2-MP-mp-2302,0.0
As1Ru1-MP-mp-15650,0.0
As1Ru1Ti1-MP-mp-1208217,0.0
As1Ru1Zr1-MP-mp-8221,8.716666667
As1Sn1-MP-mp-2182,3.755
As1Ti1-MP-mp-1822,0.0
As1V3-MP-mp-292,0.0
As1Y1-MP-mp-933,0.0
As1Zn1-MP-mp-7372,0.0
As1Zr1-MP-mp-1682,0.0
As2Ba0.1Fe2K0.9-MP-mp-35276-synth_doped,6.93
As2Ba0.2Fe2K0.8-MP-mp-35276-synth_doped,12.8
As2Ba0.2Fe2Na0.8-MP-mp-1227868-synth_doped,19.2
As2Ba0.39Fe2K0.61-MP-mp-1223766-synth_doped,24.5
As2Ba0.3Fe2K0.7-MP-mp-35276-synth_doped,19.7
As2Ba0.3Fe2Na0.7-MP-mp-1227868-synth_doped,24.2
As2Ba0.49Co0.21Fe1.79K0.51-MP-mp-1223517-synth_doped,15.0
As2Ba0.4Fe2K0.6-MP-mp-1223766-synth_doped,31.2
As2Ba0.4Fe2Na0.6-MP-mp-1227868-synth_doped,28.7
As2Ba0.511Co0.228Fe1.772K0.489-MP-mp-1223517-synth_doped,22.0
As2Ba0.55Co0.05Fe1.95K0.45-MP-mp-1223517-synth_doped,32.5
As2Ba0.55Fe2K0.45-MP-mp-1223766-synth_doped,30.1625
As2Ba0.59Fe2K0.41-MP-mp-1223766-synth_doped,36.9
As2Ba0.5Co0.1Fe1.9K0.5-MP-mp-1223517-synth_doped,30.31
As2Ba0.5Co0.2Fe1.8K0.5-MP-mp-1223517-synth_doped,19.95
As2Ba0.5Co0.3Fe1.7K0.5-MP-mp-1223517-synth_doped,13.56
As2Ba0.5Cu0.1Fe1.9K0.5-MP-mp-1223517-synth_doped,22.29
As2Ba0.5Cu0.2Fe1.8K0.5-MP-mp-1223517-synth_doped,11.83
As2Ba0.5Fe1.7K0.5Ni0.3-MP-mp-1223517-synth_doped,5.1
As2Ba0.5Fe1.7K0.5Zn0.3-MP-mp-1223517-synth_doped,7.86
As2Ba0.5Fe1.84K0.5Mn0.16-MP-mp-1223517-synth_doped,0.0
As2Ba0.5Fe1.84K0.5Zn0.16-MP-mp-1223517-synth_doped,34.2
As2Ba0.5Fe1.88K0.5Zn0.12-MP-mp-1223517-synth_doped,33.5
As2Ba0.5Fe1.8K0.5Ni0.2-MP-mp-1223517-synth_doped,11.1
As2Ba0.5Fe1.8K0.5Ru0.2-MP-mp-1223517-synth_doped,36.5
As2Ba0.5Fe1.92K0.5Mn0.08-MP-mp-1223517-synth_doped,15.0
As2Ba0.5Fe1.92K0.5Zn0.08-MP-mp-1223517-synth_doped,34.3
As2Ba0.5Fe1.96K0.5Mn0.04-MP-mp-1223517-synth_doped,25.85
As2Ba0.5Fe1.9K0.5Mn0.1-MP-mp-1223517-synth_doped,9.53
As2Ba0.5Fe1.9K0.5Ni0.1-MP-mp-1223517-synth_doped,26.75
As2Ba0.5Fe1.9K0.5Ru0.1-MP-mp-1223517-synth_doped,37.14
As2Ba0.5Fe1.9K0.5Zn0.1-MP-mp-1223517-synth_doped,30.15
As2Ba0.5Fe2K0.5-MP-mp-1223766-synth_doped,35.28
As2Ba0.5Fe2Na0.5-MP-mp-1227868,32.8
As2Ba0.63Fe2K0.37-MP-mp-1223766-synth_doped,39.0
As2Ba0.64Fe2K0.36-MP-mp-1223517-synth_doped,25.6
As2Ba0.64Fe2Na0.36-MP-mp-1227868-synth_doped,31.0
As2Ba0.65Fe2K0.35-MP-mp-1223517-synth_doped,38.0
As2Ba0.65Fe2Na0.35-MP-mp-1227868-synth_doped,31.25
As2Ba0.663Fe2K0.337-MP-mp-1223517-synth_doped,38.0
As2Ba0.66Co0.2Fe1.8K0.34-MP-mp-1223517-synth_doped,19.0
As2Ba0.677Fe2K0.323-MP-mp-1223517-synth_doped,37.0
As2Ba0.68Co0.046Fe1.954K0.32-MP-mp-1223517-synth_doped,35.0
As2Ba0.68Fe2K0.32-MP-mp-1223517-synth_doped,37.75
As2Ba0.68Fe2Na0.32-MP-mp-1227868-synth_doped,23.8
As2Ba0.694Co0.174Fe1.826K0.306-MP-mp-1223517-synth_doped,18.0
As2Ba0.698Fe2Na0.302-MP-mp-1227868-synth_doped,18.0
As2Ba0.6Fe2K0.4-MP-mp-1223766-synth_doped,35.66
As2Ba0.6Fe2Na0.4-MP-mp-1227868-synth_doped,33.85
As2Ba0.72Fe2K0.28-MP-mp-1223517-synth_doped,33.45
As2Ba0.737Fe2K0.263-MP-mp-1223517-synth_doped,24.0
As2Ba0.74Fe2K0.26-MP-mp-1223517-synth_doped,32.0
As2Ba0.75Fe2K0.25-MP-mp-1223625,28.45
As2Ba0.76Fe2K0.24-MP-mp-1223517-synth_doped,26.0
As2Ba0.76Fe2Na0.24-MP-mp-1227868-synth_doped,15.9
As2Ba0.779Fe2Na0.221-MP-mp-1227868-synth_doped,8.0
As2Ba0.788Fe2K0.212-MP-mp-1223517-synth_doped,19.0
As2Ba0.78Fe2K0.22-MP-mp-1223517-synth_doped,23.5
As2Ba0.797Fe2K0.203-MP-mp-1223517-synth_doped,17.0
As2Ba0.79Fe2K0.21-MP-mp-1223517-synth_doped,18.0
As2Ba0.7Fe2K0.3-MP-mp-1223517-synth_doped,36.85
As2Ba0.7Fe2Na0.3-MP-mp-1227868-synth_doped,23.8
As2Ba0.805Fe2K0.195-MP-mp-1223567-synth_doped,15.0
As2Ba0.812Fe2K0.188-MP-mp-1223567-synth_doped,13.0
As2Ba0.816Fe2K0.184-MP-mp-1223567-synth_doped,12.0
As2Ba0.818Fe2Na0.182-MP-mp-1228583-synth_doped,6.4
As2Ba0.81Fe2K0.19-MP-mp-1223567-synth_doped,12.73333333
As2Ba0.823Fe2K0.177-MP-mp-1223567-synth_doped,10.0
As2Ba0.825Fe2K0.175-MP-mp-1223567-synth_doped,10.0
As2Ba0.82Fe2K0.18-MP-mp-1223567-synth_doped,10.5
As2Ba0.833Fe2K0.167-MP-mp-1223567-synth_doped,7.0
As2Ba0.83Fe2K0.17-MP-mp-1223567-synth_doped,8.0
As2Ba0.84Fe2K0.16-MP-mp-1223567-synth_doped,6.42
As2Ba0.85Fe2Na0.15-MP-mp-1228583-synth_doped,5.3
As2Ba0.875Fe2K0.125-MP-mp-1223567-synth_doped,0.0
As2Ba0.88Fe2K0.12-MP-mp-1223567-synth_doped,10.0
As2Ba0.8Fe2Na0.2-MP-mp-1227868-synth_doped,11.8
As2Ba0.907Fe2Na0.093-MP-mp-1228583-synth_doped,0.0
As2Ba0.9Fe2K0.1-MP-mp-1223567-synth_doped,3.5
As2Ba1Co2-MP-mp-20563,0.0
As2Ba1Fe0.75Ru1.25-MP-mp-1227957-synth_doped,0.0
As2Ba1Fe0.875Ru1.125-MP-mp-1227957-synth_doped,21.3
As2Ba1Fe1.125Ru0.875-MP-mp-1227957-synth_doped,22.5
As2Ba1Fe1.24Ru0.76-MP-mp-1227957-synth_doped,7.1
As2Ba1Fe1.25Ru0.75-MP-mp-1227957-synth_doped,21.0
As2Ba1Fe1.28Ru0.72-MP-mp-1227957-synth_doped,8.95
As2Ba1Fe1.2Ru0.8-MP-mp-1227957-synth_doped,5.02
As2Ba1Fe1.3Ru0.7-MP-mp-1227957-synth_doped,19.7
As2Ba1Ni2-MP-mp-568280,0.783333333
As2Ba1Pd2-MP-mp-571350,2.0
As2Ba1Rh2-MP-mp-568113,0.0
As2Ba1Ru2-MP-mp-4109,0.0
As2Ba1Ti2O1-MP-mp-1018735,0.0
As2Ca0.67Fe2Sr0.33-MP-mp-1218636-synth_doped,22.0
As2Ca1Pd2-MP-mp-5166,1.27
As2Cd1Ge1-MP-mp-4953,3.02
As2Cd1Sn1-MP-mp-3829,2.29
As2Co0.068Fe1.932K1-MP-mp-35276-synth_doped,1.845
As2Co0.084Fe1.916Sr1-MP-mp-4488-synth_doped,2.0
As2Co0.112Fe1.888Sr1-MP-mp-4488-synth_doped,2.0
As2Co0.14Fe1.86Sr1-MP-mp-4488-synth_doped,7.2
As2Co0.15Fe1.85Sr1-MP-mp-4488-synth_doped,0.0
As2Co0.174Fe1.826Sr1-MP-mp-4488-synth_doped,9.5
As2Co0.184Fe1.816Sr1-MP-mp-4488-synth_doped,13.4
As2Co0.1Fe1.9Mg1Sr4Ti1O6-MP-mp-1218475-synth_doped,24.1
As2Co0.1Fe1.9Sr1-MP-mp-4488-synth_doped,0.0
As2Co0.208Fe1.792Sr1-MP-mp-4488-synth_doped,13.9
As2Co0.22Eu1Fe1.78-MP-mp-20890-synth_doped,21.0
As2Co0.234Fe1.766Sr1-MP-mp-4488-synth_doped,14.4
As2Co0.248Fe1.752Sr1-MP-mp-4488-synth_doped,13.2
As2Co0.24Eu1Fe1.76-MP-mp-20890-synth_doped,2.0
As2Co0.24Fe1.76Sr1-MP-mp-4488-synth_doped,13.5
As2Co0.25Fe1.75Sr1-MP-mp-4488-synth_doped,15.7
As2Co0.268Fe1.732Sr1-MP-mp-4488-synth_doped,11.0
As2Co0.2Fe1.8Mg1Sr4Ti1O6-MP-mp-1218475-synth_doped,24.0
As2Co0.2Fe1.8Sr1-MP-mp-4488-synth_doped,18.365
As2Co0.3Fe1.7Mg1Sr4Ti1O6-MP-mp-1218475-synth_doped,16.0
As2Co0.3Fe1.7Sr1-MP-mp-4488-synth_doped,13.2
As2Co1-MP-mp-2715,0.0
As2Cr2Fe2Sr4O6-MP-mp-1189319,0.0
As2Cs1Fe2-MP-mp-28884,2.08
As2Cu1-MP-mp-21859,0.0
As2Eu0.73Fe2La0.27-MP-mp-20890-synth_doped,0.0
As2Eu0.784Fe2K0.216-MP-mp-20890-synth_doped,0.0
As2Eu0.78Fe2La0.22-MP-mp-20890-synth_doped,0.0
As2Eu0.7Fe2Na0.3-MP-mp-20890-synth_doped,32.0
As2Eu0.887Fe2K0.113-MP-mp-20890-synth_doped,0.0
As2Eu0.92Fe2La0.08-MP-mp-20890-synth_doped,0.0
As2Eu1Fe1.72Ir0.28-MP-mp-20890-synth_doped,21.66666667
As2Eu1Fe1.78Ir0.22-MP-mp-20890-synth_doped,21.0
As2Eu1Fe1.8Ni0.2-MP-mp-20890-synth_doped,0.0
As2Eu1Fe1.8P0.2-MP-mp-20890-synth_doped,0.0
As2Eu1Fe1.91Ni0.09-MP-mp-20890-synth_doped,0.0
As2Eu1Fe1.9Ir0.1-MP-mp-20890-synth_doped,0.0
As2Eu1Ni2-MP-mp-6992,0.0
As2F2Sr2Ti2O1-MP-mp-1079747,0.0
As2Fe1.75Pt0.25Sr1-MP-mp-4488-synth_doped,16.3
As2Fe1.75Rh0.25Sr1-MP-mp-4488-synth_doped,21.9
As2Fe1.78Ni0.22Sr1-MP-mp-4488-synth_doped,2.305
As2Fe1.7Mn0.3Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.7Ni0.3Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.7Pt0.3Sr1-MP-mp-4488-synth_doped,12.6
As2Fe1.7Ru0.3Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.82Ni0.18Sr1-MP-mp-4488-synth_doped,9.6
As2Fe1.84Ni0.16Sr1-MP-mp-4488-synth_doped,8.65
As2Fe1.84Pt0.16Sr1-MP-mp-4488-synth_doped,16.0
As2Fe1.85Ni0.15Sr1-MP-mp-4488-synth_doped,8.93
As2Fe1.85Pd0.15Sr1-MP-mp-4488-synth_doped,8.7
As2Fe1.85Pt0.15Sr1-MP-mp-4488-synth_doped,11.7
As2Fe1.88Ni0.12Sr1-MP-mp-4488-synth_doped,5.92
As2Fe1.8Mn0.2Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.8Ni0.2Sr1-MP-mp-4488-synth_doped,7.4
As2Fe1.8Pt0.2Sr1-MP-mp-4488-synth_doped,15.8
As2Fe1.8Ru0.2Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.92Ni0.08Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.9Mn0.1Sr1-MP-mp-4488-synth_doped,0.0
As2Fe1.9Ni0.1Sr1-MP-mp-4488-synth_doped,5.5
As2Fe1.9Pt0.1Sr1-MP-mp-4488-synth_doped,1.6
As2Fe1.9Ru0.1Sr1-MP-mp-4488-synth_doped,0.0
As2Fe2K0.1Sr0.9-MP-mp-4488-synth_doped,5.11
As2Fe2K0.2Sr0.8-MP-mp-4488-synth_doped,13.3
As2Fe2K0.7Sr0.3-MP-mp-35276-synth_doped,12.2
As2Fe2K0.9Na0.1-MP-mp-35276-synth_doped,2.9
As2Fe2K1-MP-mp-35276,2.9965
As2Fe2Mg0.8Sr4Ti1.2O6-MP-mp-1218475-synth_doped,26.0
As2Fe2Mg0.9Sr4Ti1.1O6-MP-mp-1218475-synth_doped,23.5
As2Fe2Mg1Sr4Ti1O6-MP-mp-1218475,6.0
As2Fe2Rb1-MP-mp-975359,1.983333333
As2Fe2Sc2Sr3O5-MP-mp-1103895,0.0
As2Fe2Sc2Sr4O6-MP-mp-1105960,0.0
As2Fe2Sr4V2O6-MP-mp-1106248,29.25
As2Hf1-MP-mp-29646,0.0
As2Ir2Sr1-MP-mp-1206100-synth_doped,2.8
As2La1Pd2-MP-mp-571434,0.97
As2Mo1-MP-mp-1337,0.205
As2Nb1-MP-mp-7598,0.0
As2Ni2Sr1-MP-mp-4316,0.66
As2Pd1-MP-mp-20465,0.0
As2Pd2Sr1-MP-mp-4370,0.92
As2Pd5-MP-mp-1214686,0.23
As2Pt1-MP-mp-2513,0.0
As2Pt2Sr1-MP-mp-571534,5.083333333
As2Ta1-MP-mp-12561,0.0
As2Te3-MP-mp-484,4.4
As2Th1-MP-mp-7097,0.0
As2Ti1-MP-mp-604647,0.0
As2V1-MP-mp-1072660,0.0
As2W1-MP-mp-1077179,0.9
As2Zr1-MP-mp-27606,0.0
As3La4-MP-mp-708-synth_doped,6.5
As3Mo2-MP-mp-542454,0.0
As3Pt2-MP-mp-2513-synth_doped,0.0
As3Rh5-MP-mp-2302-synth_doped,0.0
As3Sn4-MP-mp-12531,1.195
As3W2-MP-mp-11696,0.0
As4Ba2Fe2Ti2O1-MP-mp-1103080,20.125
As4Ca1Fe4Rb1-MP-mp-1078332,35.0
As4Mo5-MP-mp-1743,0.0
As7Re3-MP-mp-2473,0.0
Au0.02Nb3Rh0.98-MP-mp-1545-synth_doped,2.53
Au0.05Nb3Rh0.95-MP-mp-1545-synth_doped,2.52
Au0.146B2Mg0.854-MP-mp-763-synth_doped,25.6
Au0.1Nb3Rh0.9-MP-mp-1545-synth_doped,2.7
Au0.22Nb0.78-MP-mp-2752-synth_doped,7.6
Au0.23V0.77-MP-mp-839-synth_doped,0.66
Au0.242Nb0.758-MP-mp-2752-synth_doped,10.56
Au0.24Nb0.76-MP-mp-2752-synth_doped,10.78
Au0.25Ba1Ge12Pt3.75-MP-mp-642304-synth_doped,5.05
Au0.25Cu0.75-MP-mp-2258,0.0
Au0.25Te0.75-MP-mp-1217358,1.85
Au0.278Ga0.722-MP-mp-2776-synth_doped,1.615
Au0.27Tl0.73-MP-mp-30571-synth_doped,2.04
Au0.281Ga0.719-MP-mp-2776-synth_doped,1.587
Au0.28Te0.72-MP-mp-567525-synth_doped,1.96
Au0.293Ga0.707-MP-mp-2776-synth_doped,1.63
Au0.2B5Mo1.8-MP-mp-7229-synth_doped,4.5
Au0.2Ga0.8-MP-mp-1184316-synth_doped,1.587
Au0.2In1Pd1.8Y1-MP-mp-568880-synth_doped,1.24
Au0.2Nb0.8-MP-mp-2752-synth_doped,6.45
Au0.2Sn0.8-MP-mp-1393,2.38
Au0.328Ga0.672-MP-mp-2776-synth_doped,1.668
Au0.332Te0.668-MP-mp-567525-synth_doped,1.89
Au0.35Te0.65-MP-mp-567525-synth_doped,1.58
Au0.374Te0.626-MP-mp-567525-synth_doped,1.3
Au0.388Ga0.612-MP-mp-2776-synth_doped,1.355
Au0.3B2C1La1Pt1.7-MP-mp-9219-synth_doped,0.0
Au0.3Nb3Rh0.7-MP-mp-1545-synth_doped,4.6
Au0.3Te0.7-MP-mp-567525-synth_doped,1.99
Au0.427Ga0.573-MP-mp-30379-synth_doped,1.378
Au0.499Ga0.501-MP-mp-30379-synth_doped,1.17
Au0.5Cu0.5-MP-mp-522,0.0
